ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트
18,경비지도사2차,2015,1,소방학,27,자동화재탐지설비와 연동으로 작동하여 자동적으로 화재발생 상황을 소방관서에 전달하는 설비는?,text_only,,비상경보설비,비상방송설비,자동화재속보설비,누전경보기,3,18,Human,300,15,0,83.33333333333334,56.39055026221363,3.204514300615139,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
19,경비지도사2차,2019,1,소방학,5,다음 중 점화원이 아닌 것은?,text_only,,중합열,산화열,기화열,분해열,3,19,Human,300,16,0,84.21052631578947,59.817600278149264,3.427050015935635,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
20,경비지도사2차,2008,1,소방학,10,다음 중 Fool Proof 원칙에 따른 피난계획에 해당하는 것은?,text_only,,안전구획의 설정,2방향 피난의 원칙으로 다중경로 확보,노약자 및 장애인을 배려한 피난계획,방화구획 설정에 의한 화재 손실의 최소화 및 피난 안전성 도모,3,20,Human,300,17,0,85.0,62.62155029118752,2.803950013038247,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
21,경비지도사2차,2021,1,소방학,7,건축물 화재 시 연기배출과 외부공기 유입의 기준선은?,text_only,,중성대,열전대,화염 분출대,감광계수,1,21,Human,300,18,0,85.71428571428571,65.38099316116165,2.759442869974148,0,0,0,N/A,0.0,1,True,1,N/A - Human Test
22,경비지도사2차,2023,1,소방학,14,물리적 소화방법이 아닌 것은?,text_only,,질식소화,냉각소화,제거소화,억제(부촉매)소화,4,22,Human,300,19,0,86.36363636363636,68.4519860325845,3.070992871422842,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
23,경비지도사2차,2013,1,소방학,12,혈액 속의 헤모글로빈과 결합하여 혈액 내 산소 공급을 가장 저해하는 물질은?,text_only,,염화수소,일산화탄소,질소,이산화탄소,2,23,Human,300,20,0,86.95652173913044,71.03340033030226,2.581414297717751,0,0,0,N/A,0.0,2,True,2,N/A - Human Test
24,경비지도사2차,2015,1,소방학,7,고층건축물화재 시 건축물 내부의 온도가 바깥보다 높고 밀도가 낮을 때 건물 내의 공기가 부력을 받아 이동하는 현상은?,text_only,,굴뚝효과(stack effect),플래쉬오버(flash over),백드래프트(back draft),롤오버(roll over),1,24,Human,300,21,0,87.5,74.0153789155969,2.9819785852946437,0,0,0,N/A,0.0,1,True,1,N/A - Human Test
25,경비지도사2차,2020,1,소방학,19,"각 층의 바닥면적이 1,800 m$^2$ 인 지상 15층의 내화구조 주상복합건축물이 있다. 이 건축물 지상 13층에서의 최소 방화구획 수는? (단, 전 층에 스프링클러소화설비가 설치되어 있으며, 주어진 조건 이외의 다른 조건은 고려하지 않음)",text_only,,2,3,4,5,2,25,Human,300,21,0,84.0,77.62045750378894,3.5605714451279327,0,0,0,N/A,0.0,4,False,4,N/A - Human Test
26,경비지도사2차,2014,1,소방학,28,위험물안전관리법령상 제4류 위험물 제1석유류의 인화점 기준은?,text_only,O,-20℃ 이하,21℃ 미만,21 ℃이상 70 ℃미만,70℃ 이상 200℃ 미만,2,26,Human,300,21,0,80.76923076923077,80.24637894457078,2.670428583845949,0,0,0,N/A,0.0,4,False,4,N/A - Human Test
27,경비지도사2차,2022,1,소방학,29,습식스프링클러설비에 관한 내용으로 옳지 않은 것은?,text_only,,평상시 배관 내에 물이 차 있다.,겨울철 추운 날씨에 동결 우려가 있다.,열에 의해 폐쇄형 헤드가 개방되면 동작한다.,변전실 등 전기설비가 많은 곳에 주로 사용한다.,4,27,Human,300,22,0,81.48148148148148,82.64976467003214,2.4033857254613546,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
28,경비지도사2차,2008,1,소방학,40,통신기기실 화재에 적응성이 있는 수동식소화기는?,text_only,,액체소화기,인산염류소화기,탄산수소염류소화기,청정소화약제소화기,4,28,Human,300,23,0,82.14285714285714,85.67625039839088,2.9819785852946437,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
29,경비지도사2차,2013,1,소방학,32,피난기구에 관한 설명으로 옳지 않은 것은?,text_only,,완강기는 사용자가 교대하여 연속적으로 사용할 수 없다.,구조대는 포지 등을 사용하여 자루형태로 되어있다.,공기안전매트는 포지에 공기 등을 주입하는 구조로 되어 있다.,승강식 피난기는 연속적으로 사용할 수 있는 무동력 승강식피난기이다.,1,29,Human,300,24,0,82.75862068965517,88.52470755449323,2.8929642991664455,0,0,0,N/A,0.0,1,True,1,N/A - Human Test
30,경비지도사2차,2011,1,소방학,7,가연성이면서 분자내에 산소를 함유하고 있는 자기반응성 물질은?,text_only,,제1류 위험물,제3류 위험물,제5류 위험물,제6류 위험물,3,30,Human,300,25,0,83.33333333333334,91.28415042446738,2.759442869974148,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
31,경비지도사2차,2013,1,소방학,36,소방기본법상 소방대상물이 아닌 것은?,text_only,O,차량,건축물,선박건조구조물,항해 중인 선박,4,31,Human,300,26,0,83.87096774193549,94.26612900976201,2.9819785852946437,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
32,경비지도사2차,2004,1,소방학,29,연소의 억제작용(소화)에 대한 설명으로 틀린 것은?,text_only,,분말소화약제는 화학소화뿐만 아니라 방사열을 차단하는 효과도 있다.,"불활성 기체(아르곤, 질소, 이산화탄소등)에 의한 소화는 질식소화다.",할로겐 원소중 소화력이 가장 큰 원소는 플루오르(불소)이다.,"할로겐 원소나 알카리금속은 연소시 발생한 활성중심(유리기, radical)과 반응하여 안정한 화합물을 만들기 때문에 소화효과를 나타낸다.",3,32,Human,300,27,0,84.375,97.47064331037714,3.204514300615139,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
33,경비지도사2차,2021,1,소방학,38,위험물안전관리법령상 위험물 유별과 성질의 연결로 옳지 않은 것은?,text_only,O,제1류 - 산화성액체,제2류 - 가연성고체,제3류 - 자연발화성물질 및 금수성물질,제4류 - 인화성액체,1,33,Human,300,28,0,84.84848484848484,100.49712903873589,3.0264857283587427,0,0,0,N/A,0.0,1,True,1,N/A - Human Test
34,경비지도사2차,2013,1,소방학,9,화재 종류와 색깔이 바르게 연결된 것은?,text_only,,일반화재 - 백색,일반화재 - 황색,전기화재 - 백색,전기화재 - 황색,1,34,Human,300,29,0,85.29411764705883,103.30107905177415,2.759442869974148,0,0,0,N/A,0.0,1,True,1,N/A - Human Test
35,경비지도사2차,2011,1,소방학,35,"화재, 재난·재해 그 밖의 위급한 상황의 발생으로 인하여 사람의 생명에 위험이 미칠 것으로 인정하는 때에는 일정한 구역을 지정하여 그 구역안에 있는 사람에 대하여 그 구역밖으로 피난할 것을 명할 수 있는 자로 옳지 않은 것은?",text_only,,소방본부장,소방서장,소방대장,경찰서장,4,35,Human,300,30,0,85.71428571428571,106.10502906481238,2.803950013038247,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
36,경비지도사2차,2009,1,소방학,15,"제연설비, 연결살수설비, 비상콘센트설비, 무선통신보조설비는 다음 중 어느 설비에 해당되는가?",text_only,O,소화용수설비,소화활동설비,경보설비,피난설비,2,36,Human,300,31,0,86.11111111111111,108.55292193333784,2.4033857254613546,0,0,0,N/A,0.0,2,True,2,N/A - Human Test
37,경비지도사2차,2015,1,소방학,12,다음 중 불연성가스가 아닌 것은?,text_only,,헬륨,황화수소,아르곤,이산화탄소,2,37,Human,300,32,0,86.48648648648648,111.53490051863248,2.9819785852946437,0,0,0,N/A,0.0,2,True,2,N/A - Human Test
38,경비지도사2차,2023,1,소방학,22,화재의 예방 및 안전관리에 관한 법률의 내용이다. ( )에 들어갈 것으로 옳은 것은?\n\n소방청장은 화재예방책을 체계적·효율적으로 추진하고 이에 필요한 기반 환경을 위하여 화재의 예방 및 안전관리에 관한 기본계획을 ( )년마다 수립·시행하여야 한다.,text_only,O,5,7,8,10,1,38,Human,300,33,0,86.8421052631579,115.54054339440141,4.005642875768924,0,0,0,N/A,0.0,1,True,1,N/A - Human Test
39,경비지도사2차,2021,1,소방학,14,화학적 소화방법은?,text_only,,질식소화,냉각소화,제거소화,억제(부촉매)소화,4,39,Human,300,34,0,87.17948717948718,119.01210055340114,3.4715571589997345,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
40,경비지도사2차,2018,1,소방학,16,표준화재 시간-온도곡선(standard fire time-temperature curve)에서 목조건축물과 비교한 내화구조건축물의 화재특성은?,text_only,,저온 단기형,저온 장기형,고온 단기형,고온 장기형,2,40,Human,300,35,0,87.5,121.86055770950348,2.848457156102346,0,0,0,N/A,0.0,2,True,2,N/A - Human Test
41,경비지도사2차,2010,1,소방학,14,통전중인 전기설비에서 화재가 발생하였다면 그 화재의 종류는?,text_only,,A급화재,B급화재,C급화재,D급화재,3,41,Human,300,36,0,87.8048780487805,124.48647915028533,2.62592144078185,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
42,경비지도사2차,2022,1,소방학,6,위험물안전관리법령상 제4류 위험물의 성질은?,text_only,O,산화성고체,가연성고체,인화성액체,산화성액체,3,42,Human,300,37,0,88.09523809523809,130.45043632087462,5.963957170589287,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
43,경비지도사2차,2009,1,소방학,29,"사용자의 몸무게에 의해 자동적으로 내려올 수 있는 기구로 속도조절기, 속도조절기의 연결부, 로우프, 벨트 등으로 구성되어 있는 것은?",text_only,,구조대,완강기,피난사다리,미끄럼대,2,43,Human,300,38,0,88.37209302325581,133.20987919084877,2.759442869974148,0,0,0,N/A,0.0,2,True,2,N/A - Human Test
44,경비지도사2차,2023,1,소방학,29,다음에서 설명하고 있는 것은?\n\n화재 시 관기 및 냉난방 풍도를 통해 화염 및 연기가 확산되는 것을 방지하기 위하여 방화구획 벽상을 관통하는 덕트 내에 설치되며 있는 감지기 또는 온도 퓨즈에 의하여 자동으로 폐쇄되는 방화설비,text_only,,60분+방화문,30분+방화문,방화셔터,방화댐퍼,4,44,Human,300,39,0,88.63636363636364,136.23636491920752,3.0264857283587427,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
45,경비지도사2차,2014,1,소방학,25,방화구획의 벽을 닥트(duct)가 관통하는 경우에 닥트와 연결 설치되어 다른 방화구획으로 화염이나 연기의 흐름을 차단시키는 역할을 하는 것은?,text_only,,방화벽,방화문,방화댐퍼,방화셔터,3,45,Human,300,40,0,88.88888888888889,139.30735779063036,3.070992871422842,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
46,경비지도사2차,2021,1,소방학,17,감지기의 종류 중 열감지기가 아닌 것은?,text_only,,차동식,정온식,보상식,광전식,4,46,Human,300,41,0,89.13043478260869,142.1558149467327,2.848457156102346,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
47,경비지도사2차,2004,1,소방학,27,화재시 건물내 연기이동에 대하여 설명으로 틀린 것은?,text_only,,연기의 이동은 건물내외의 온도차에 영향을 받는다.,연기는 공기보다 고온이기 때문에 기류를 교반하지 않는다면 천정의 하면을 따라 이동한다.,연기는 수직공간에서 확산속도가 빠르고 그 흐름에 따라 화재 직상층 부터 차례로 충만해 간다.,수평방향 이동의 경우 진행방향 하부에 역방향으로 흐르는 신선한 공기의 2층류를 형성한다.,3,47,Human,300,41,0,87.2340425531915,146.20596496556573,4.0501500188330235,0,0,0,N/A,0.0,4,False,4,N/A - Human Test
48,경비지도사2차,2012,1,소방학,22,"소방기본법상 소방대상물이 있는 장소 및 그 이웃지역으로서 화재의 예방·경계·진압, 구조·구급 등의 활동에 필요한 지역에 대한 정의로 옳은 것은?",text_only,O,관리지역,소방지역,경계지역,관계지역,4,48,Human,300,42,0,87.5,149.4104792661809,3.204514300615139,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
49,경비지도사2차,2019,1,소방학,12,위험물안전관리법령상 위험물 품명과 지정수량의 연결이 옳은 것은?,text_only,O,유황 – 200킬로그램,나트륨 - 50 킬로그램,적린 – 100킬로그램,질산 - 500 킬로그램,3,49,Human,300,42,0,85.71428571428571,152.21442927921913,2.759442869974148,0,0,0,N/A,0.0,2,False,2,N/A - Human Test
50,경비지도사2차,2020,1,소방학,24,화재하중 산정에 영향을 미치는 요소는?,text_only,,가연물의 배열상태,가연물의 비표면적,화재실의 공기 공급량,가연물의 중량,4,50,Human,300,43,0,86.0,155.28542215064195,3.115500014486941,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
51,경비지도사2차,2021,1,소방학,3,가연물의 구비조건으로 옳지 않은 것은?,text_only,,흡열반응이 클 것,표면적이 클 것,발열량이 클 것,활성화에너지가 작을 것,1,51,Human,300,43,0,84.31372549019608,158.4899364512571,3.16000715755104,0,0,0,N/A,0.0,2,False,2,N/A - Human Test
52,경비지도사2차,2018,1,소방학,20,화재 등 재난 시 강력한 리더를 따르려는 인간의 피난특성은?,text_only,,귀소본능,좌회본능,추종본능,지광본능,3,52,Human,300,44,0,84.61538461538461,161.29388646429535,2.848457156102346,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
53,경비지도사2차,2015,1,소방학,37,소방기본법에서 정하는 소방대가 아닌 것은?,text_only,O,소방공무원,자위소방대원,의용소방대원,의무소방원,2,53,Human,300,45,0,84.90566037735849,164.1868507634618,2.8929642991664455,0,0,0,N/A,0.0,2,True,2,N/A - Human Test
54,경비지도사2차,2008,1,소방학,11,"아파트 주방의 가스렌지에서 발생한 화재를 소화할 목적으로 설치하는 것으로 소화기능 및 가스누설탐지, 가스차단기능도 할 수 있는 소화설비는?",text_only,,자동식소화기,스프링클러설비,간이소화용구,옥내소화전설비,1,54,Human,300,46,0,85.18518518518519,168.45953649761532,4.272685734153519,0,0,0,N/A,0.0,1,True,1,N/A - Human Test
55,경비지도사2차,2021,1,소방학,20,물 소화약제에 관한 설명으로 옳지 않은 것은?,text_only,,냉각효과가 크다.,구하기 쉬우며 경제적이다.,전기화재에 주로 사용된다.,수손피해를 동반 할 수 있다.,3,55,Human,300,47,0,85.45454545454545,171.57503651210223,3.115500014486941,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
56,경비지도사2차,2009,1,소방학,18,옥내소화전설비의 수원은 그 저수량이 옥내소화전의 설치개수가 가장 많은 층의 설치개수(5개 이상 설치된 경우에는 5개)에 몇 m$^3$를 곱한 양 이상이 되도록 정하고 있는가?,text_only,,1.2,1.6,2.6,3.6,3,56,Human,300,47,0,83.92857142857143,175.44715795867887,3.8721214465766267,0,0,0,N/A,0.0,1,False,1,N/A - Human Test
57,경비지도사2차,2010,1,소방학,11,요리 중 음식물에 불이 붙었을 때 용기의 뚜껑을 덮어 소화하는 주된 원리는?,text_only,,냉각소화,질식소화,제거소화,화학소화,2,57,Human,300,48,0,84.21052631578947,178.20660082865302,2.759442869974148,0,0,0,N/A,0.0,2,True,2,N/A - Human Test
58,경비지도사2차,2022,1,소방학,14,건축물의 피난·방화구조 등의 기준에 관한 규칙상 피난안전구역에 관한 내용으로 옳지 않은 것은?,text_only,,내부마감재료는 준불연재료로 설치할 것,건축물의 내부에서 피난안전구역으로 통하는 계단은 특별피난계단의 구조로 설치할 것,비상용 승강기는 피난안전구역에서 승하차 할 수 있는 구조로 설치할 것,관리사무소 또는 방재센터 등과 긴급연락이 가능한 경보 및 통신시설을 설치할 것,1,58,Human,300,49,0,84.48275862068965,183.591965139409,5.385364310755998,0,0,0,N/A,0.0,1,True,1,N/A - Human Test
59,경비지도사2차,2013,1,소방학,18,가스연소의 이상현상 중 불꽃이 노즐에서 떨어져 버너상부에서 연소하는 현상은?,text_only,,리프팅(선화),백파이어(역화),블로우오프,백드래프트,1,59,Human,300,50,0,84.7457627118644,186.21788658019088,2.62592144078185,0,0,0,N/A,0.0,1,True,1,N/A - Human Test
60,경비지도사2차,2008,1,소방학,20,제2류 위험물의 공통적인 성질로 옳은 것은?,text_only,,산화성,인화성,가연성,자연발화성,3,60,Human,300,50,0,83.33333333333334,191.87029374933147,5.652407169140593,0,0,0,N/A,0.0,4,False,4,N/A - Human Test
61,경비지도사2차,2022,1,소방학,20,건축물의 피난·방화구조 등의 기준에 관한 규칙상 방화벽에 설치하는 출입문의 높이 기준은?,text_only,,2.5미터 이하,2.7미터 이하,3.0미터 이하,3.5미터 이하,1,61,Human,300,50,0,81.9672131147541,194.4517080470492,2.581414297717751,0,0,0,N/A,0.0,3,False,3,N/A - Human Test
62,경비지도사2차,2019,1,소방학,8,복사에 의한 열전달과 관계있는 것은?,text_only,,뉴톤(Newton)의 법칙,푸리에(Fourier)의 법칙,패러데이(Faraday)의 법칙,스테판-볼츠만(Stefan-Boltzmann)의 법칙,4,62,Human,300,51,0,82.25806451612904,197.16664377395927,2.7149357269100487,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
63,경비지도사2차,2013,1,소방학,6,화재 시 연소물의 온도를 낮추어 소화하는 방법은?,text_only,,질식소화,제거소화,냉각소화,부촉매소화,3,63,Human,300,52,0,82.53968253968253,200.193129502318,3.0264857283587427,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
64,경비지도사2차,2012,1,소방학,12,가스계 소화약제에 해당하지 않는 것은?,text_only,,포소화약제,청정소화약제,이산화탄소소화약제,할로겐화합물소화약제,1,64,Human,300,53,0,82.8125,203.08609380148445,2.8929642991664455,0,0,0,N/A,0.0,1,True,1,N/A - Human Test
65,경비지도사2차,2008,1,소방학,21,다음 중 연기감지기에 해당하는 것은?,text_only,,불꽃감지기,정온식감지기,차동식분포형감지기,이온화식스포트형감지기,4,65,Human,300,54,0,83.07692307692308,206.06807238677908,2.9819785852946437,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
66,경비지도사2차,2017,1,소방학,36,휘발유에 관한 설명으로 옳지 않은 것은?,text_only,O,위험물안전관리법령상 제4류 위험물 중 제2석유류에 해당한다.,인화성과 휘발성이 강해 화기를 가까이 하지 않아야 한다.,증기의 비중이 공기보다 크기 때문에 바닥에 체류할 위험성이 있다.,유체 마찰에 의하여 저장 및 취급 중에 정전기가 발생할 수 있어 위험하다.,1,66,Human,300,55,0,83.33333333333334,209.05005097207373,2.9819785852946437,0,0,0,N/A,0.0,1,True,1,N/A - Human Test
67,경비지도사2차,2023,1,소방학,33,옥내소화전설비의 송수구 설치기준으로 옳지 않은 것은?,text_only,,소방차가 쉽게 접근할 수 있고 잘 보이는 장소에 설치할 것,지면으로부터 0.5 m 이상 1.0 m 이하의 위치에 설치할 것,이물질을 막기 위한 마개를 씌울 것,구경 40 mm의 단구형으로 할 것,4,67,Human,300,56,0,83.5820895522388,212.299072415753,3.2490214436792386,0,0,0,N/A,0.0,4,True,4,N/A - Human Test
68,경비지도사2차,2009,1,소방학,13,건축물의 방재계획에서 우선적으로 고려해야 할 사항 중 공간적인 대응에 해당되지 않는 것은?,text_only,,추종성,대항성,회피성,도피성,1,68,Human,300,57,0,83.82352941176471,215.14752957185533,2.803950013038247,0,0,0,N/A,0.0,1,True,1,N/A - Human Test
69,경비지도사2차,2014,1,소방학,31,가연물의 일반적인 구비조건으로 옳은 것을 모두 고른 것은?\n\nㄱ. 산소와 결합 시 발열량이 작을 것\nㄴ. 연소반응의 활성화 에너지가 작을 것\nㄷ. 산화되기 쉬울 것\nㄹ. 열전도도가 클 것,text_only,,"ㄱ, ㄴ","ㄱ, ㄹ","ㄴ, ㄷ","ㄷ, ㄹ",3,69,Human,300,58,0,84.05797101449275,218.79711530311144,3.649585731256131,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
70,경비지도사2차,2023,1,소방학,24,건축물 피난계획 시 고려해야 할 인간의 본능에 해당하지 않는 것은?,text_only,,지광본능,우회본능,추종본능,귀소본능,2,70,Human,300,59,0,84.28571428571429,221.3785296008292,2.581414297717751,0,0,0,N/A,0.0,2,True,2,N/A - Human Test
71,경비지도사2차,2009,1,소방학,5,연소점의 정의를 올바르게 설명한 것은?,text_only,,가연물에 점화원을 가했을 때 발화될 수 있는 최저온도,가연물이 점화원 없이 가열된 열만 가지고 스스로 발화될 수 있는 최저온도,가연물에 점화원을 제거한 후에도 계속적인 연소를 일으킬 수 있는 최저온도,액체가연물의 연소범위 하한계 농도를 증발시킬 수 있는 최저온도,3,71,Human,300,60,0,84.50704225352112,225.82924390723915,4.450714306409916,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
72,경비지도사2차,2014,1,소방학,17,이산화탄소 소화약제의 주된 소화효과는?,text_only,,피복효과,냉각효과,질식효과,제거효과,3,72,Human,300,61,0,84.72222222222221,228.49967249108508,2.670428583845949,0,0,0,N/A,0.0,3,True,3,N/A - Human Test
73,경비지도사2차,2009,1,소방학,34,소방기본법에서 정하고 있는 용어의 정의와 관련된 내용 중 옳지 않은 것은?,text_only,O,"'관계지역'이라 함은 소방대상물이 있는 장소 및 그 이웃지역으로서 화재의 예방·경계·진압, 구조·구급 등의 활동에 필요한 지역을 말한다.",'소유권자'라 함은 소방대상물의 소유자·관리자 또는 점유자를 말한다.,"'소방대장(消防隊長)'이라 함은 소방본부장 또는 소방서장 등 화재, 재난·재해 그 밖의 위급한 상황이 발생한 현장에서 소방대를 지휘하는 자를 말한다.",'소방본부장'이라 함은 특별시·광역시 또는 도에서 화재의 예방·경계·진압·조사 및 구조·구급 등의 업무를 담당하는 부서의 장을 말한다.,2,73,Human,300,62,0,84.93150684931507,231.12559393186692,2.62592144078185,0,0,0,N/A,0.0,2,True,2,N/A - Human Test
