ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,예측답,정답여부,모델응답,question_duration,question_emissions_g,question_emissions_rate,question_energy_wh,question_energy_consumed,question_cpu_energy_wh,question_cpu_energy,question_gpu_energy_wh,question_gpu_energy,question_ram_energy_wh,question_ram_energy,question_cpu_emissions_g,question_gpu_emissions_g,question_ram_emissions_g,total_emissions_g,total_emissions,total_emissions_rate,total_energy_wh,total_energy_consumed,total_cpu_energy_wh,total_cpu_energy,total_gpu_energy_wh,total_gpu_energy,total_ram_energy_wh,total_ram_energy,total_cpu_emissions_g,total_gpu_emissions_g,total_ram_emissions_g,cpu_power,gpu_power,ram_power,carbon_intensity,country_name,country_iso_code,region,cloud_provider,cloud_region,timestamp,duration,tracking_mode,on_cloud,pue,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,python_version,os,codecarbon_version,문제번호,프롬프트
35,인간공학기사,2020,3,인간공학개론,2,사용자의 기억 단계에 대한 설명으로 옳은 것은?,text_only,,잔상은 단기기억(Short-team memory)의 일종이다.,인간의 단기기억(Short-team memory) 용량은 유한하다.,장기기억을 작업기억(Working memory) 이라고도 한다.,정보를 수초동안 기억하는 것을 장기기억(Long-team memory) 이라 한다.,2,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.82,154,2,156,2,True,2,0.8184,0.0142,2.2e-08,0.0308,3.08e-05,0.0097,9.7e-06,0.0125,1.25e-05,0.0086,8.6e-06,0.004883,0.00632,0.004364,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,35,"문제: 사용자의 기억 단계에 대한 설명으로 옳은 것은?

선택지:
1. 잔상은 단기기억(Short-team memory)의 일종이다.
2. 인간의 단기기억(Short-team memory) 용량은 유한하다.
3. 장기기억을 작업기억(Working memory) 이라고도 한다.
4. 정보를 수초동안 기억하는 것을 장기기억(Long-team memory) 이라 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
36,인간공학기사,2020,"1,2",근골격계질환 예방을 위한 작업관리,63,"작업장 시설의 재배치, 기자재 소통상 혼잡지역 파악, 공정과정 중 역류현상 점검 등에 가장 유용하게 사용할 수 있는 공정도는?",text_only,,Gantt Chart,Flow Diagram,Man-Machine Chart,Operation Process Chart,2,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.78,130,2,132,4,False,4,0.7842,0.013607,2.1e-08,0.0295,2.95e-05,0.0093,9.3e-06,0.012,1.2e-05,0.0083,8.3e-06,0.004679,0.006056,0.004181,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,36,"문제: 작업장 시설의 재배치, 기자재 소통상 혼잡지역 파악, 공정과정 중 역류현상 점검 등에 가장 유용하게 사용할 수 있는 공정도는?

선택지:
1. Gantt Chart
2. Flow Diagram
3. Man-Machine Chart
4. Operation Process Chart

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
37,인간공학기사,2021,3,근골격계질환 예방을 위한 작업관리,79,PTS법의 특징이 아닌 것은?,text_only,O,직접 작업자를 대상으로 작업시간을 측정하지 않아도 된다.,표준시간의 설정에 논란이 되는 rating의 필요가 없어 표준시간의 일관성이 증대된다.,실제 생산현장을 보지 않고도 작업대의 배치와 작업방법을 알면 표준시간의 산출이 가능하다.,표준자료 작성의 초기비용이 적기 때문에 생산량이 적거나 제품이 큰 경우에 적합하다.,4,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.94,180,10,190,4,True,"4

PTS법은 Pre-Determined Time",1.9444,0.033738,5.1e-08,0.0732,7.32e-05,0.023,2.3e-05,0.0297,2.97e-05,0.0205,2.05e-05,0.011601,0.015014,0.010368,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,37,"문제: PTS법의 특징이 아닌 것은?

선택지:
1. 직접 작업자를 대상으로 작업시간을 측정하지 않아도 된다.
2. 표준시간의 설정에 논란이 되는 rating의 필요가 없어 표준시간의 일관성이 증대된다.
3. 실제 생산현장을 보지 않고도 작업대의 배치와 작업방법을 알면 표준시간의 산출이 가능하다.
4. 표준자료 작성의 초기비용이 적기 때문에 생산량이 적거나 제품이 큰 경우에 적합하다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
38,인간공학기사,2018,3,산업심리학 및 관계법규,51,동기를 부여하는 방법이 아닌 것은?,text_only,,상과 벌을 준다.,경쟁을 자제하게 한다.,근본이념을 인식시킨다.,동기부여의 최적수준을 유지한다.,2,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.74,116,2,118,2,True,2,0.7381,0.012806,1.9e-08,0.0278,2.78e-05,0.0087,8.7e-06,0.0113,1.13e-05,0.0078,7.8e-06,0.004404,0.005699,0.003935,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,38,"문제: 동기를 부여하는 방법이 아닌 것은?

선택지:
1. 상과 벌을 준다.
2. 경쟁을 자제하게 한다.
3. 근본이념을 인식시킨다.
4. 동기부여의 최적수준을 유지한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
39,인간공학기사,2015,1,근골격계질환 예방을 위한 작업관리,72,"작업자-기계, 작업 분석시 작업자와 기계의 동시작업 시간이 1.8분, 기계와 독립적인 작업자의 활동시간이 2.5분, 기계만의 가동시간이 4.0분일 때, 동시성을 달성하기 위한 이론적 기계대수는 얼마인가?",text_only,,0.28,0.74,1.35,3.61,3,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.94,170,10,180,3,True,"3

이론적 기계대수",1.9362,0.033595,5.1e-08,0.0729,7.29e-05,0.0229,2.29e-05,0.0296,2.96e-05,0.0204,2.04e-05,0.011552,0.014951,0.010324,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,39,"문제: 작업자-기계, 작업 분석시 작업자와 기계의 동시작업 시간이 1.8분, 기계와 독립적인 작업자의 활동시간이 2.5분, 기계만의 가동시간이 4.0분일 때, 동시성을 달성하기 위한 이론적 기계대수는 얼마인가?

선택지:
1. 0.28
2. 0.74
3. 1.35
4. 3.61

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
40,인간공학기사,2017,1,인간공학개론,18,"인간의 정보처리과정, 기억의 능력과 한계 등에 관한 정보를 고려한 설계와 가장 관계가 깊은 것은?",text_only,,제품 중심의 설계,기능 중심의 설계,신체 특성을 고려한 설계,인지 특성을 고려한 설계,4,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.76,132,2,134,4,True,4,0.7579,0.013151,2e-08,0.0285,2.85e-05,0.009,9e-06,0.0116,1.16e-05,0.008,8e-06,0.004522,0.005852,0.004041,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,40,"문제: 인간의 정보처리과정, 기억의 능력과 한계 등에 관한 정보를 고려한 설계와 가장 관계가 깊은 것은?

선택지:
1. 제품 중심의 설계
2. 기능 중심의 설계
3. 신체 특성을 고려한 설계
4. 인지 특성을 고려한 설계

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
41,인간공학기사,2013,1,산업심리학 및 관계법규,50,다음 중 재해율에 관한 설명으로 옳은 것은?,text_only,,"강도율은 근로시간, 출근율과는 상관관계가 거의 없다.",도수율은 산업재해의 강도를 나타내는 척도로 사용된다.,연천인율은 1000명당 1년 동안 발생한 근로손실일수를 나타낸 것이다.,"연간총근로시간의 정확한 산출이 곤란한 경우에는 1일 8시간, 연간 2400시간으로 한다.",4,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.99,192,9,201,4,True,"4

해당 질문에서 옳은",1.9922,0.034567,5.2e-08,0.075,7.5e-05,0.0235,2.35e-05,0.0304,3.04e-05,0.021,2.1e-05,0.011886,0.015383,0.010622,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,41,"문제: 다음 중 재해율에 관한 설명으로 옳은 것은?

선택지:
1. 강도율은 근로시간, 출근율과는 상관관계가 거의 없다.
2. 도수율은 산업재해의 강도를 나타내는 척도로 사용된다.
3. 연천인율은 1000명당 1년 동안 발생한 근로손실일수를 나타낸 것이다.
4. 연간총근로시간의 정확한 산출이 곤란한 경우에는 1일 8시간, 연간 2400시간으로 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
42,인간공학기사,2010,3,근골격계질환 예방을 위한 작업관리,65,다음 중 근골격계 부담작업에 해당하는 것은?,text_only,,25kg 이상의 물체를 하루에 10회 이상 드는 작업,10kg 이상의 물체를 하루에 15회 이상 무릎 아래에서 드는 작업,3.5kg 이상의 물건을 하루에 총 2시간 이상 지지되지 않은 상태에서 한 손으로 드는 작업,하루에 총 1시간 이상 쪼그리고 앉거나 무릎을 굽힌 자세에서 이루어지는 작업,1,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.95,196,10,206,1,True,"1, 2, 3,",1.9474,0.033789,5.1e-08,0.0733,7.33e-05,0.023,2.3e-05,0.0298,2.98e-05,0.0206,2.06e-05,0.011619,0.015037,0.010383,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,42,"문제: 다음 중 근골격계 부담작업에 해당하는 것은?

선택지:
1. 25kg 이상의 물체를 하루에 10회 이상 드는 작업
2. 10kg 이상의 물체를 하루에 15회 이상 무릎 아래에서 드는 작업
3. 3.5kg 이상의 물건을 하루에 총 2시간 이상 지지되지 않은 상태에서 한 손으로 드는 작업
4. 하루에 총 1시간 이상 쪼그리고 앉거나 무릎을 굽힌 자세에서 이루어지는 작업

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
43,인간공학기사,2009,1,작업생리학,37,"시소 위에 올려놓은 물체 A는 시소 중심에서 1.2m 떨어져 있고 무게는 35kg이며, 물체 B는 물체 A와 반대방향으로 중심에서 1.5m 떨어져 있다고 가정하였을 때 물체 B의 무게는 몇 kg인가?",text_only,,19,28,35,42,2,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.16,162,2,164,2,True,2,1.1576,0.020086,3e-08,0.0436,4.36e-05,0.0137,1.37e-05,0.0177,1.77e-05,0.0122,1.22e-05,0.006907,0.008939,0.006172,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,43,"문제: 시소 위에 올려놓은 물체 A는 시소 중심에서 1.2m 떨어져 있고 무게는 35kg이며, 물체 B는 물체 A와 반대방향으로 중심에서 1.5m 떨어져 있다고 가정하였을 때 물체 B의 무게는 몇 kg인가?

선택지:
1. 19
2. 28
3. 35
4. 42

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
44,인간공학기사,2017,3,작업생리학,37,200cd 인 점광원으로부터의 거리가 2m 떨어진 곳에서의 조도는 몇 럭스인가?,text_only,,50,100,200,400,1,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.76,124,2,126,1,True,1,0.7649,0.013272,2e-08,0.0288,2.88e-05,0.009,9e-06,0.0117,1.17e-05,0.0081,8.1e-06,0.004564,0.005906,0.004079,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,44,"문제: 200cd 인 점광원으로부터의 거리가 2m 떨어진 곳에서의 조도는 몇 럭스인가?

선택지:
1. 50
2. 100
3. 200
4. 400

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
45,인간공학기사,2019,3,인간공학개론,15,Fitts의 법칙과 관련이 없는 것은?,text_only,,표적의 폭,표적의 개수,이동소요 시간,표적 중심선까지의 이동거리,2,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.76,105,2,107,2,True,2,0.761,0.013204,2e-08,0.0287,2.87e-05,0.009,9e-06,0.0116,1.16e-05,0.008,8e-06,0.00454,0.005876,0.004058,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,45,"문제: Fitts의 법칙과 관련이 없는 것은?

선택지:
1. 표적의 폭
2. 표적의 개수
3. 이동소요 시간
4. 표적 중심선까지의 이동거리

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
46,인간공학기사,2014,1,근골격계질환 예방을 위한 작업관리,61,다음 중 1시간을 TMU로 환산한 것은?,text_only,,0.036TMU,27.8TMU,1667TMU,"100,000TMU",4,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.76,116,2,118,1,False,1,0.7622,0.013225,2e-08,0.0287,2.87e-05,0.009,9e-06,0.0116,1.16e-05,0.008,8e-06,0.004548,0.005885,0.004064,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,46,"문제: 다음 중 1시간을 TMU로 환산한 것은?

선택지:
1. 0.036TMU
2. 27.8TMU
3. 1667TMU
4. 100,000TMU

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
47,인간공학기사,2014,3,산업심리학 및 관계법규,41,다음 중 인간의 불안전행동을 예방하기 위해 Harvey에 의해 제안된 안전대책의 3E에 해당하지 않는 것은?,text_only,,Engineering,Environment,Education,Enforcement,2,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.76,107,2,109,2,True,2,0.7566,0.013127,2e-08,0.0285,2.85e-05,0.0089,8.9e-06,0.0116,1.16e-05,0.008,8e-06,0.004514,0.005842,0.004034,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,47,"문제: 다음 중 인간의 불안전행동을 예방하기 위해 Harvey에 의해 제안된 안전대책의 3E에 해당하지 않는 것은?

선택지:
1. Engineering
2. Environment
3. Education
4. Enforcement

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
48,인간공학기사,2013,3,산업심리학 및 관계법규,59,다음 중 레빈(K. Lewin)의 인간행동 법칙 B=f(PㆍE)에 관한 설명으로 틀린 것은?,text_only,,B는 행동을 나타낸다.,P는 개체를 나타낸다.,E는 자극을 나타낸다.,f는 P와 E의 함수관계를 나타낸다.,3,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.54,137,10,147,3,True,"3

레빈(Kurt Lewin)",1.5408,0.026734,4.1e-08,0.058,5.8e-05,0.0182,1.82e-05,0.0236,2.36e-05,0.0163,1.63e-05,0.009193,0.011898,0.008215,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,48,"문제: 다음 중 레빈(K. Lewin)의 인간행동 법칙 B=f(PㆍE)에 관한 설명으로 틀린 것은?

선택지:
1. B는 행동을 나타낸다.
2. P는 개체를 나타낸다.
3. E는 자극을 나타낸다.
4. f는 P와 E의 함수관계를 나타낸다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
49,인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,74,다음 중 작업측정 방법의 성격이 다른 하나는?,text_only,,PTS법,표준자료법,실적기록법 및 통계적 표준,워크 샘플링,4,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.73,108,2,110,4,True,4,0.7337,0.012731,1.9e-08,0.0276,2.76e-05,0.0087,8.7e-06,0.0112,1.12e-05,0.0077,7.7e-06,0.004378,0.005665,0.003912,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,49,"문제: 다음 중 작업측정 방법의 성격이 다른 하나는?

선택지:
1. PTS법
2. 표준자료법
3. 실적기록법 및 통계적 표준
4. 워크 샘플링

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
50,인간공학기사,2016,1,근골격계질환 예방을 위한 작업관리,70,산업안전보건법령에 따라 사업주가 근골격계 부담작업 종사자에게 반드시 주지시켜야 하는 내용과 거리가 먼 것은?,text_only,O,근골격계부담작업의 유해요인,근골격계질환의 요양 및 부상,근골격계질환의 징후 및 증상,근골격계질환의 발생시 대처요령,2,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.94,167,10,177,2,True,"2

근골격계 부담작",1.9387,0.033639,5.1e-08,0.073,7.3e-05,0.0229,2.29e-05,0.0296,2.96e-05,0.0205,2.05e-05,0.011567,0.01497,0.010337,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,50,"문제: 산업안전보건법령에 따라 사업주가 근골격계 부담작업 종사자에게 반드시 주지시켜야 하는 내용과 거리가 먼 것은?

선택지:
1. 근골격계부담작업의 유해요인
2. 근골격계질환의 요양 및 부상
3. 근골격계질환의 징후 및 증상
4. 근골격계질환의 발생시 대처요령

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
51,인간공학기사,2011,3,인간공학개론,17,다음 중 반응시간이 가장 빠른 감각은?,text_only,,청각,촉각,시각,후각,1,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.72,95,2,97,1,True,1,0.7232,0.012548,1.9e-08,0.0272,2.72e-05,0.0085,8.5e-06,0.0111,1.11e-05,0.0076,7.6e-06,0.004315,0.005584,0.003856,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,51,"문제: 다음 중 반응시간이 가장 빠른 감각은?

선택지:
1. 청각
2. 촉각
3. 시각
4. 후각

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
52,인간공학기사,2016,3,근골격계질환 예방을 위한 작업관리,71,수공구의 설계 원리로 적절하지 않은 것은?,text_only,,손목을 곧게 펼 수 있도록 한다.,지속적인 정적 근육부하를 피하도록 한다.,특정 손가락의 반복적인 동작을 피하도록 한다.,가능하면 손바닥으로 잡는 power grip보다는 손가락으로 잡는 pinch grip을 이용하도록 한다.,4,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.58,154,10,164,4,True,"4

설명: 수공구의",1.5781,0.027382,4.1e-08,0.0594,5.94e-05,0.0186,1.86e-05,0.0241,2.41e-05,0.0167,1.67e-05,0.009416,0.012186,0.008415,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,52,"문제: 수공구의 설계 원리로 적절하지 않은 것은?

선택지:
1. 손목을 곧게 펼 수 있도록 한다.
2. 지속적인 정적 근육부하를 피하도록 한다.
3. 특정 손가락의 반복적인 동작을 피하도록 한다.
4. 가능하면 손바닥으로 잡는 power grip보다는 손가락으로 잡는 pinch grip을 이용하도록 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
