ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,예측답,정답여부,모델응답,question_duration,question_emissions_g,question_emissions_rate,question_energy_wh,question_energy_consumed,question_cpu_energy_wh,question_cpu_energy,question_gpu_energy_wh,question_gpu_energy,question_ram_energy_wh,question_ram_energy,question_cpu_emissions_g,question_gpu_emissions_g,question_ram_emissions_g,total_emissions_g,total_emissions,total_emissions_rate,total_energy_wh,total_energy_consumed,total_cpu_energy_wh,total_cpu_energy,total_gpu_energy_wh,total_gpu_energy,total_ram_energy_wh,total_ram_energy,total_cpu_emissions_g,total_gpu_emissions_g,total_ram_emissions_g,cpu_power,gpu_power,ram_power,carbon_intensity,country_name,country_iso_code,region,cloud_provider,cloud_region,timestamp,duration,tracking_mode,on_cloud,pue,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,python_version,os,codecarbon_version,Unnamed: 14,문제번호,프롬프트
30,소방안전교육사,2020,B,소방학개론,1,가연성 기체와 공기의 혼합기체에 불꽃을 대었을 때 불이 붙는 최저온도는?,text_only,,발화점,인화점,연소점,착화점,2,qwen2.5-32b-instruct,300,206,0,68.67,407.4,0.76,115,2,117,4,False,4,0.7645,0.013265,1.8e-08,0.0288,2.88e-05,0.009,9e-06,0.0117,1.17e-05,0.0081,8.1e-06,0.004562,0.005903,0.004076,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,30,"문제: 가연성 기체와 공기의 혼합기체에 불꽃을 대었을 때 불이 붙는 최저온도는?

선택지:
1. 발화점
2. 인화점
3. 연소점
4. 착화점

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
31,소방안전교육사,2016,A,구급 및 응급처치론,27,내과적 무균술에 근거한 손씻기에 관한 설명으로 옳지 않은 것은?,text_only,,세면대와 닿지 않도록 떨어져 일정거리를 유지하고 선다.,흐르는 물에서 비누를 묻혀 1분 정도 거품을 충분히 낸다.,씻을 때 손끝이 위로 향하게 하여 물기가 팔꿈치 쪽으로 흐르도록 한다.,씻은 후 손가락에서 손목 쪽으로 타월을 이용하여 가볍게 물을 닦는다.,3,qwen2.5-32b-instruct,300,206,0,68.67,407.4,1.99,207,9,216,3,True,"3

해당 설명은 옳지",1.9936,0.034592,4.7e-08,0.0751,7.51e-05,0.0235,2.35e-05,0.0305,3.05e-05,0.021,2.1e-05,0.011895,0.015394,0.01063,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,31,"문제: 내과적 무균술에 근거한 손씻기에 관한 설명으로 옳지 않은 것은?

선택지:
1. 세면대와 닿지 않도록 떨어져 일정거리를 유지하고 선다.
2. 흐르는 물에서 비누를 묻혀 1분 정도 거품을 충분히 낸다.
3. 씻을 때 손끝이 위로 향하게 하여 물기가 팔꿈치 쪽으로 흐르도록 한다.
4. 씻은 후 손가락에서 손목 쪽으로 타월을 이용하여 가볍게 물을 닦는다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
32,소방안전교육사,2018,A,소방학개론,7,"표준상태(0°C, 1 기압)에서 프로판 2 m$^3$을 연소시키기 위해 필요한 이론산소량(m$^3$)과 이론공기량(m$^3$)은? (단, 공기 중 산소는 21 vol%이다.)",text_only,,"이론산소량: 5, 이론공기량: 23.81","이론산소량: 10, 이론공기량: 47.62","이론산소량: 5, 이론공기량: 47.62","이론산소량: 10, 이론공기량: 23.81",2,qwen2.5-32b-instruct,300,206,0,68.67,407.4,2.21,228,10,238,1,False,"1

이 문제를 해결하기 위해 프",2.2141,0.038417,5.2e-08,0.0834,8.34e-05,0.0261,2.61e-05,0.0338,3.38e-05,0.0234,2.34e-05,0.01321,0.017097,0.011806,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,32,"문제: 표준상태(0°C, 1 기압)에서 프로판 2 m$^3$을 연소시키기 위해 필요한 이론산소량(m$^3$)과 이론공기량(m$^3$)은? (단, 공기 중 산소는 21 vol%이다.)

선택지:
1. 이론산소량: 5, 이론공기량: 23.81
2. 이론산소량: 10, 이론공기량: 47.62
3. 이론산소량: 5, 이론공기량: 47.62
4. 이론산소량: 10, 이론공기량: 23.81

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
33,소방안전교육사,2016,A,구급 및 응급처치론,29,심부체온이 32°C 이상인 경미한 저체온증의 증상 및 징후로 옳지 않은 것은?,text_only,,빈맥(빠른맥),몸을 떠는 증상,저혈압,창백하고 축축한 피부,3,qwen2.5-32b-instruct,300,206,0,68.67,407.4,1.51,134,9,143,1,False,"1

빈맥(빠른 맥",1.5137,0.026264,3.6e-08,0.057,5.7e-05,0.0179,1.79e-05,0.0231,2.31e-05,0.016,1.6e-05,0.009031,0.011688,0.008071,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,33,"문제: 심부체온이 32°C 이상인 경미한 저체온증의 증상 및 징후로 옳지 않은 것은?

선택지:
1. 빈맥(빠른맥)
2. 몸을 떠는 증상
3. 저혈압
4. 창백하고 축축한 피부

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
34,소방안전교육사,2019,B,재난관리론,65,재난 및 안전관리 기본법령상 재난대비훈련에 관한 내용으로 옳은 것은?,text_only,O,재난대비훈련에 참여하는 기관은 자체 훈련을 수시로 실시할 수 있다.,훈련참여기관의 장은 재난대비훈련 실시 후 15일 이내에 그 결과를 훈련주관기관의 장에게 제출하여야 한다.,소방청장은 2년마다 재난대비훈련 기본계획을 수립하고 재난관리책임기관의 장에게 통보하여야 한다.,재난대비훈련에 참여하는 데에 필요한 비용은 훈련주관기관이 부담하여야 한다.,1,qwen2.5-32b-instruct,300,206,0,68.67,407.4,1.48,225,2,227,2,False,2,1.4839,0.025748,3.5e-08,0.0559,5.59e-05,0.0175,1.75e-05,0.0227,2.27e-05,0.0157,1.57e-05,0.008854,0.011458,0.007912,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,34,"문제: 재난 및 안전관리 기본법령상 재난대비훈련에 관한 내용으로 옳은 것은?

선택지:
1. 재난대비훈련에 참여하는 기관은 자체 훈련을 수시로 실시할 수 있다.
2. 훈련참여기관의 장은 재난대비훈련 실시 후 15일 이내에 그 결과를 훈련주관기관의 장에게 제출하여야 한다.
3. 소방청장은 2년마다 재난대비훈련 기본계획을 수립하고 재난관리책임기관의 장에게 통보하여야 한다.
4. 재난대비훈련에 참여하는 데에 필요한 비용은 훈련주관기관이 부담하여야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
35,소방안전교육사,2022,A,재난관리론,53,위험성평가 분석 기법으로 옳지 않은 것은?,text_only,,Checklist,HAZOP(Hazard and Operability),TLV(Threshold Limit Value),What-if,3,qwen2.5-32b-instruct,300,206,0,68.67,407.4,0.75,101,2,103,3,True,3,0.7534,0.013072,1.8e-08,0.0284,2.84e-05,0.0089,8.9e-06,0.0115,1.15e-05,0.008,8e-06,0.004495,0.005817,0.004017,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,35,"문제: 위험성평가 분석 기법으로 옳지 않은 것은?

선택지:
1. Checklist
2. HAZOP(Hazard and Operability)
3. TLV(Threshold Limit Value)
4. What-if

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
36,소방안전교육사,2016,A,재난관리론,58,우리나라 재난관리체계 변천 과정에 관한 설명으로 옳지 않은 것은?,text_only,,1975년 내무부에 민방위본부가 창설되었다.,1995년 삼풍백화점 붕괴사고 이후 그 해 재난관리법이 제정되었다.,2003년 대구지하철 방화사고 이후 2004년 재난 및 안전관리 기본법이 제정되었다.,2014년 세월호 침몰사고 이후 국토안보부(DHS)가 출범하였다.,4,qwen2.5-32b-instruct,300,206,0,68.67,407.4,2.0,201,10,211,4,True,"4

2014년 세월",2.0025,0.034745,4.7e-08,0.0754,7.54e-05,0.0236,2.36e-05,0.0306,3.06e-05,0.0211,2.11e-05,0.011948,0.015462,0.010677,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,36,"문제: 우리나라 재난관리체계 변천 과정에 관한 설명으로 옳지 않은 것은?

선택지:
1. 1975년 내무부에 민방위본부가 창설되었다.
2. 1995년 삼풍백화점 붕괴사고 이후 그 해 재난관리법이 제정되었다.
3. 2003년 대구지하철 방화사고 이후 2004년 재난 및 안전관리 기본법이 제정되었다.
4. 2014년 세월호 침몰사고 이후 국토안보부(DHS)가 출범하였다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
37,소방안전교육사,2024,A,재난관리론,63,기상청의 호우특보 발표기준에서 ( )에 들어갈 내용이 옳은 것은?\n\nO 호우주의보는 3시간 강우량이 ( ㄱ ) mm 이상 예상되거나 12시간 강우량이 ( ㄴ ) mm 이상 예상될 때 발령된다.\nO 호우경보는 3시간 강우량이 90 mm 이상 예상되거나 12시간 강우량이 ( ㄷ ) mm 이상 예상될 때 발령된다.,text_only,,"ㄱ: 50, ㄴ: 110, ㄷ: 150","ㄱ: 50, ㄴ: 150, ㄷ: 180","ㄱ: 60, ㄴ: 110, ㄷ: 180","ㄱ: 60, ㄴ: 180, ㄷ: 210",3,qwen2.5-32b-instruct,300,206,0,68.67,407.4,1.48,273,2,275,3,True,3,1.484,0.025749,3.5e-08,0.0559,5.59e-05,0.0175,1.75e-05,0.0227,2.27e-05,0.0157,1.57e-05,0.008854,0.011459,0.007913,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,37,"문제: 기상청의 호우특보 발표기준에서 ( )에 들어갈 내용이 옳은 것은?\n\nO 호우주의보는 3시간 강우량이 ( ㄱ ) mm 이상 예상되거나 12시간 강우량이 ( ㄴ ) mm 이상 예상될 때 발령된다.\nO 호우경보는 3시간 강우량이 90 mm 이상 예상되거나 12시간 강우량이 ( ㄷ ) mm 이상 예상될 때 발령된다.

선택지:
1. ㄱ: 50, ㄴ: 110, ㄷ: 150
2. ㄱ: 50, ㄴ: 150, ㄷ: 180
3. ㄱ: 60, ㄴ: 110, ㄷ: 180
4. ㄱ: 60, ㄴ: 180, ㄷ: 210

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
38,소방안전교육사,2022,A,교육학개론,88,시간의 흐름에 따라 반복하여 학습할 수 있도록 교육내용을 조직하는 원리는?,text_only,,계열성,통합성,계속성,균형성,3,qwen2.5-32b-instruct,300,206,0,68.67,407.4,0.77,108,2,110,3,True,3,0.7651,0.013276,1.8e-08,0.0288,2.88e-05,0.009,9e-06,0.0117,1.17e-05,0.0081,8.1e-06,0.004565,0.005908,0.00408,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,38,"문제: 시간의 흐름에 따라 반복하여 학습할 수 있도록 교육내용을 조직하는 원리는?

선택지:
1. 계열성
2. 통합성
3. 계속성
4. 균형성

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
39,소방안전교육사,2024,A,재난관리론,62,긴급구조대응활동 및 현장지휘에 관한 규칙상 이송반이 사상자를 이송할 때 그 우선순위로 옳은 것은?,text_only,,긴급환자 - 응급환자 - 비응급환자 - 사망자,사망자 - 긴급환자 - 응급환자 - 비응급환자,긴급환자 - 사망자 - 응급환자 - 비응급환자,사망자 - 응급환자 - 비응급환자 - 긴급환자,1,qwen2.5-32b-instruct,300,206,0,68.67,407.4,1.26,192,2,194,1,True,1,1.2561,0.021794,3e-08,0.0473,4.73e-05,0.0148,1.48e-05,0.0192,1.92e-05,0.0133,1.33e-05,0.007494,0.009699,0.006697,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,39,"문제: 긴급구조대응활동 및 현장지휘에 관한 규칙상 이송반이 사상자를 이송할 때 그 우선순위로 옳은 것은?

선택지:
1. 긴급환자 - 응급환자 - 비응급환자 - 사망자
2. 사망자 - 긴급환자 - 응급환자 - 비응급환자
3. 긴급환자 - 사망자 - 응급환자 - 비응급환자
4. 사망자 - 응급환자 - 비응급환자 - 긴급환자

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
40,소방안전교육사,2020,B,재난관리론,55,재난관리 방식 중 통합관리방식의 특징을 모두 고른 것은?\n\nㄱ. 정보전달의 다원화\nㄷ. 통합대응 및 지휘통제 용이\nㄴ. 총괄적 자원동원과 신속한 대응\nㄹ. 특정 재난에 대한 관리활동,text_only,,"ㄱ, ㄴ","ㄱ, ㄹ","ㄴ, ㄷ","ㄷ, ㄹ",3,qwen2.5-32b-instruct,300,206,0,68.67,407.4,1.18,165,2,167,3,True,3,1.1842,0.020547,2.8e-08,0.0446,4.46e-05,0.014,1.4e-05,0.0181,1.81e-05,0.0125,1.25e-05,0.007065,0.009144,0.006314,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,40,"문제: 재난관리 방식 중 통합관리방식의 특징을 모두 고른 것은?\n\nㄱ. 정보전달의 다원화\nㄷ. 통합대응 및 지휘통제 용이\nㄴ. 총괄적 자원동원과 신속한 대응\nㄹ. 특정 재난에 대한 관리활동

선택지:
1. ㄱ, ㄴ
2. ㄱ, ㄹ
3. ㄴ, ㄷ
4. ㄷ, ㄹ

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
41,소방안전교육사,2018,A,재난관리론,52,"재난을 유사전쟁모형, 사회적 취약성 모형, 불확실성 모형으로 분류한 자는?",text_only,,길버트(Gilbert),존스(Jones),아네스(Anesth),콤포트(Comfort),1,qwen2.5-32b-instruct,300,206,0,68.67,407.4,1.53,126,7,133,4,False,"4

콤�ort(Comfort)",1.5276,0.026506,3.6e-08,0.0575,5.75e-05,0.018,1.8e-05,0.0233,2.33e-05,0.0161,1.61e-05,0.009115,0.011796,0.008145,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,41,"문제: 재난을 유사전쟁모형, 사회적 취약성 모형, 불확실성 모형으로 분류한 자는?

선택지:
1. 길버트(Gilbert)
2. 존스(Jones)
3. 아네스(Anesth)
4. 콤포트(Comfort)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
42,소방안전교육사,2016,A,소방학개론,25,위험물안전관리법상 제조소의 설비기준 중 환기설비 설치기준으로 옳지 않은 것은?,text_only,O,환기는 강제배기방식으로 할 것,급기구는 당해 급기구가 설치된 실의 바닥면적 150 m$^2$마다 1개 이상으로 할 것,급기구가 설치된 실의 바닥면적이 150 m$^2$ 이상인 경우 급기구의 크기는 800 cm$^2$ 이상으로 할 것,급기구는 낮은 곳에 설치하고 가는 눈의 구리망 등으로 인화방지망을 설치할 것,1,qwen2.5-32b-instruct,300,206,0,68.67,407.4,2.24,227,10,237,3,False,"3

해당 선택지는 ""급기",2.2396,0.03886,5.3e-08,0.0843,8.43e-05,0.0265,2.65e-05,0.0342,3.42e-05,0.0236,2.36e-05,0.013363,0.017294,0.011942,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,42,"문제: 위험물안전관리법상 제조소의 설비기준 중 환기설비 설치기준으로 옳지 않은 것은?

선택지:
1. 환기는 강제배기방식으로 할 것
2. 급기구는 당해 급기구가 설치된 실의 바닥면적 150 m$^2$마다 1개 이상으로 할 것
3. 급기구가 설치된 실의 바닥면적이 150 m$^2$ 이상인 경우 급기구의 크기는 800 cm$^2$ 이상으로 할 것
4. 급기구는 낮은 곳에 설치하고 가는 눈의 구리망 등으로 인화방지망을 설치할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
43,소방안전교육사,2022,A,재난관리론,62,재난 및 안전관리 기본법령상 긴급구조지휘대 중 권역현장지휘대의 설치기준으로 옳은 것은?,text_only,O,3개 이하의 안전센터별로 소방서장이 1개를 설치 · 운영,3개 이하의 소방서별로 소방본부장이 1개를 설치 · 운영,2개 이상 4개 이하의 소방서별로 소방본부장이 1개를 설치 · 운영,2개 이상 4개 이하의 소방본부별로 소방청장이 1개를 설치 · 운영,4,qwen2.5-32b-instruct,300,206,0,68.67,407.4,1.16,208,2,210,3,False,3,1.1586,0.020103,2.7e-08,0.0436,4.36e-05,0.0137,1.37e-05,0.0177,1.77e-05,0.0122,1.22e-05,0.006913,0.008946,0.006178,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,43,"문제: 재난 및 안전관리 기본법령상 긴급구조지휘대 중 권역현장지휘대의 설치기준으로 옳은 것은?

선택지:
1. 3개 이하의 안전센터별로 소방서장이 1개를 설치 · 운영
2. 3개 이하의 소방서별로 소방본부장이 1개를 설치 · 운영
3. 2개 이상 4개 이하의 소방서별로 소방본부장이 1개를 설치 · 운영
4. 2개 이상 4개 이하의 소방본부별로 소방청장이 1개를 설치 · 운영

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
44,소방안전교육사,2018,A,재난관리론,70,긴급구조대응활동 및 현장지휘에 관한 규칙상 통제단장이 설치·운영할 수 있는 것으로 옳지 않은 것은?,text_only,,현장응급의료소,임시영안소,홍수통제소,자원대기소,3,qwen2.5-32b-instruct,300,206,0,68.67,407.4,0.79,130,2,132,3,True,3,0.791,0.013725,1.9e-08,0.0298,2.98e-05,0.0093,9.3e-06,0.0121,1.21e-05,0.0083,8.3e-06,0.00472,0.006108,0.004218,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,44,"문제: 긴급구조대응활동 및 현장지휘에 관한 규칙상 통제단장이 설치·운영할 수 있는 것으로 옳지 않은 것은?

선택지:
1. 현장응급의료소
2. 임시영안소
3. 홍수통제소
4. 자원대기소

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
45,소방안전교육사,2016,A,소방학개론,9,"전기히터가 220 V에서 작동하여 1,500 W를 소비하였을 때 저항치 [Ω]는? (단, 소수점 둘째자리에서 반올림한다.)",text_only,,12.3,22.3,32.3,42.3,3,qwen2.5-32b-instruct,300,206,0,68.67,407.4,1.59,142,9,151,2,False,"2

해결 과정:
전",1.5897,0.027584,3.8e-08,0.0599,5.99e-05,0.0188,1.88e-05,0.0243,2.43e-05,0.0168,1.68e-05,0.009485,0.012275,0.008477,7.0665226205173255,0.0039217503219171,9.625299818412142e-06,15.333145895777449,0.015333145895777448,4.8098798015277,0.0048098798015277,6.224806608472247,0.006224806608472247,4.2984594857774,0.0042984594857774,2.429951275731794,3.144772298600179,2.1715817322147424,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-19T15:52:30,407.4418871000016,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,45,"문제: 전기히터가 220 V에서 작동하여 1,500 W를 소비하였을 때 저항치 [Ω]는? (단, 소수점 둘째자리에서 반올림한다.)

선택지:
1. 12.3
2. 22.3
3. 32.3
4. 42.3

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
