ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,예측답,정답여부,모델응답,question_duration,question_emissions_g,question_emissions_rate,question_energy_wh,question_energy_consumed,question_cpu_energy_wh,question_cpu_energy,question_gpu_energy_wh,question_gpu_energy,question_ram_energy_wh,question_ram_energy,question_cpu_emissions_g,question_gpu_emissions_g,question_ram_emissions_g,total_emissions_g,total_emissions,total_emissions_rate,total_energy_wh,total_energy_consumed,total_cpu_energy_wh,total_cpu_energy,total_gpu_energy_wh,total_gpu_energy,total_ram_energy_wh,total_ram_energy,total_cpu_emissions_g,total_gpu_emissions_g,total_ram_emissions_g,cpu_power,gpu_power,ram_power,carbon_intensity,country_name,country_iso_code,region,cloud_provider,cloud_region,timestamp,duration,tracking_mode,on_cloud,pue,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,python_version,os,codecarbon_version,문제번호,프롬프트
57,인간공학기사,2016,1,산업심리학 및 관계법규,59,반응시간에 관한 설명으로 맞는 것은?,text_only,,자극이 요구하는 반응을 행하는데 걸리는 시간을 말한다.,반응해야 할 신호가 발생한 때부터 반응이 종료될 때까지의 시간을 말한다.,"단순반응시간에 영향을 미치는 변수로는 자극 양식, 자극의 특성, 자극 위치, 연령 등이 있다.","여러개의 자극을 제시하고, 각각에 대한 서로 다른 반응을 할 과제를 준 후에 자극이 제시되어 반응할 때까지의 시간을 단순반응시간이라 한다.",3,llama-3.3-70b,300,204,0,68.0,978.16,4.05,201,2,203,1,False,1,4.0452,0.070173,4e-08,0.1523,0.0001523,0.0478,4.78e-05,0.0618,6.18e-05,0.0427,4.27e-05,0.02413,0.031228,0.021567,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,57,"문제: 반응시간에 관한 설명으로 맞는 것은?

선택지:
1. 자극이 요구하는 반응을 행하는데 걸리는 시간을 말한다.
2. 반응해야 할 신호가 발생한 때부터 반응이 종료될 때까지의 시간을 말한다.
3. 단순반응시간에 영향을 미치는 변수로는 자극 양식, 자극의 특성, 자극 위치, 연령 등이 있다.
4. 여러개의 자극을 제시하고, 각각에 대한 서로 다른 반응을 할 과제를 준 후에 자극이 제시되어 반응할 때까지의 시간을 단순반응시간이라 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
58,인간공학기사,2017,3,산업심리학 및 관계법규,53,대뇌피질의 활성 정도를 측정하는 방법은?,text_only,,EMG,EOG,ECG,EEG,4,llama-3.3-70b,300,204,0,68.0,978.16,2.52,97,2,99,4,True,4,2.5206,0.043726,2.5e-08,0.0949,9.49e-05,0.0298,2.98e-05,0.0385,3.85e-05,0.0266,2.66e-05,0.015036,0.019458,0.013439,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,58,"문제: 대뇌피질의 활성 정도를 측정하는 방법은?

선택지:
1. EMG
2. EOG
3. ECG
4. EEG

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
59,인간공학기사,2013,3,산업심리학 및 관계법규,53,"어느 공장에서 사용중인 자동검사기기의 신뢰도는 0.9 이다. 이 검사기 다음 단계로 2명의 검사원이 병렬로 육안 검사를 실시하고 있으며, 이들의 신뢰도는 각각 0.8, 0.7 이다. 이 인간-기계 시스템의 신뢰도는 얼마인가?",text_only,,0.396,0.504,0.846,0.916,3,llama-3.3-70b,300,204,0,68.0,978.16,4.39,171,2,173,4,False,4,4.3908,0.076169,4.3e-08,0.1653,0.0001653,0.0518,5.18e-05,0.0671,6.71e-05,0.0463,4.63e-05,0.026191,0.033896,0.023409,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,59,"문제: 어느 공장에서 사용중인 자동검사기기의 신뢰도는 0.9 이다. 이 검사기 다음 단계로 2명의 검사원이 병렬로 육안 검사를 실시하고 있으며, 이들의 신뢰도는 각각 0.8, 0.7 이다. 이 인간-기계 시스템의 신뢰도는 얼마인가?

선택지:
1. 0.396
2. 0.504
3. 0.846
4. 0.916

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
60,인간공학기사,2018,3,인간공학개론,1,시스템 평가 척도의 요건에 대한 설명으로 적절하지 않은 것은?,text_only,,신뢰성:평가를 반복할 경우 일정한 결과를 얻을 수 있다.,"실제성:현실성을 가지며, 실질적으로 이용하기 쉽다.",타당성:측정하고자 하는 평가 척도가 시스템의 목표를 반영한다.,무오염성:측정하고자 하는 변수 이외의 외적 변수에 영향을 받는다.,4,llama-3.3-70b,300,204,0,68.0,978.16,4.07,167,2,169,4,True,4,4.0661,0.070536,4e-08,0.1531,0.0001531,0.048,4.8e-05,0.0621,6.21e-05,0.0429,4.29e-05,0.024254,0.031389,0.021678,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,60,"문제: 시스템 평가 척도의 요건에 대한 설명으로 적절하지 않은 것은?

선택지:
1. 신뢰성:평가를 반복할 경우 일정한 결과를 얻을 수 있다.
2. 실제성:현실성을 가지며, 실질적으로 이용하기 쉽다.
3. 타당성:측정하고자 하는 평가 척도가 시스템의 목표를 반영한다.
4. 무오염성:측정하고자 하는 변수 이외의 외적 변수에 영향을 받는다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
61,인간공학기사,2011,3,산업심리학 및 관계법규,50,"작업자 한 사람의 성능 신뢰도가 0.95일 때, 요원 중복을 하여 2인 1조로 작업을 할 경우 이 조의 인간 신뢰도는 얼마인가? (단, 작업 중에는 항상 요원지원이 되며, 두 작업자의 신뢰도는 동일하다고 가정한다.)",text_only,,0.9025,0.95,1,0.9975,4,llama-3.3-70b,300,204,0,68.0,978.16,4.05,164,2,166,4,True,4,4.0459,0.070186,4e-08,0.1523,0.0001523,0.0478,4.78e-05,0.0618,6.18e-05,0.0427,4.27e-05,0.024134,0.031233,0.021571,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,61,"문제: 작업자 한 사람의 성능 신뢰도가 0.95일 때, 요원 중복을 하여 2인 1조로 작업을 할 경우 이 조의 인간 신뢰도는 얼마인가? (단, 작업 중에는 항상 요원지원이 되며, 두 작업자의 신뢰도는 동일하다고 가정한다.)

선택지:
1. 0.9025
2. 0.95
3. 1
4. 0.9975

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
62,인간공학기사,2015,1,근골격계질환 예방을 위한 작업관리,72,"작업자-기계, 작업 분석시 작업자와 기계의 동시작업 시간이 1.8분, 기계와 독립적인 작업자의 활동시간이 2.5분, 기계만의 가동시간이 4.0분일 때, 동시성을 달성하기 위한 이론적 기계대수는 얼마인가?",text_only,,0.28,0.74,1.35,3.61,4,llama-3.3-70b,300,204,0,68.0,978.16,4.07,168,2,170,2,False,2,4.0731,0.070657,4e-08,0.1533,0.0001533,0.0481,4.81e-05,0.0622,6.22e-05,0.043,4.3e-05,0.024296,0.031443,0.021715,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,62,"문제: 작업자-기계, 작업 분석시 작업자와 기계의 동시작업 시간이 1.8분, 기계와 독립적인 작업자의 활동시간이 2.5분, 기계만의 가동시간이 4.0분일 때, 동시성을 달성하기 위한 이론적 기계대수는 얼마인가?

선택지:
1. 0.28
2. 0.74
3. 1.35
4. 3.61

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
63,인간공학기사,2013,1,인간공학개론,9,다음 중 표시장치에 관한 설명으로 옳은 것은?,text_only,,정보가 복잡한 경우 시각적 표시장치보다 청각적 표시 장치가 더 유리하다.,정보의 내용이 짧은 경우 청각적 표시장치보다 시각적 표시장치가 더 유리하다.,정보가 후에 재 참조되지 않는 경우 청각적 표시장치보다 시각적 표시장치가 더 유리하다.,정보가 즉각적인 행동을 요구하는 경우에는 시각적 표시장치보다 청각적 표시장치가 더 유리하다.,4,llama-3.3-70b,300,204,0,68.0,978.16,4.12,195,2,197,2,False,2,4.1245,0.071549,4.1e-08,0.1552,0.0001552,0.0487,4.87e-05,0.063,6.3e-05,0.0435,4.35e-05,0.024603,0.03184,0.021989,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,63,"문제: 다음 중 표시장치에 관한 설명으로 옳은 것은?

선택지:
1. 정보가 복잡한 경우 시각적 표시장치보다 청각적 표시 장치가 더 유리하다.
2. 정보의 내용이 짧은 경우 청각적 표시장치보다 시각적 표시장치가 더 유리하다.
3. 정보가 후에 재 참조되지 않는 경우 청각적 표시장치보다 시각적 표시장치가 더 유리하다.
4. 정보가 즉각적인 행동을 요구하는 경우에는 시각적 표시장치보다 청각적 표시장치가 더 유리하다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
64,인간공학기사,2010,3,작업생리학,21,뇌파(EEG)의 종류 중 안정시에 나타나는 뇌파의 형은?,text_only,,α 파,β 파,δ 파,γ 파,1,llama-3.3-70b,300,204,0,68.0,978.16,2.66,104,2,106,1,True,1,2.659,0.046127,2.6e-08,0.1001,0.0001001,0.0314,3.14e-05,0.0406,4.06e-05,0.0281,2.81e-05,0.015861,0.020527,0.014176,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,64,"문제: 뇌파(EEG)의 종류 중 안정시에 나타나는 뇌파의 형은?

선택지:
1. α 파
2. β 파
3. δ 파
4. γ 파

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
65,인간공학기사,2011,1,작업생리학,38,다음 중 소음에 의한 영향으로 틀린 것은?,text_only,,맥박수가 증가한다.,12Hz에서는 발성에 영향을 준다.,1~3Hz에서 호흡이 힘들고 O$_2$의 소비가 증가한다.,신체의 공진현상은 서 있을 때가 앉아 있을 때보다 심하게 나타난다.,4,llama-3.3-70b,300,204,0,68.0,978.16,3.16,148,2,150,2,False,2,3.1642,0.05489,3.1e-08,0.1191,0.0001191,0.0374,3.74e-05,0.0484,4.84e-05,0.0334,3.34e-05,0.018874,0.024426,0.01687,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,65,"문제: 다음 중 소음에 의한 영향으로 틀린 것은?

선택지:
1. 맥박수가 증가한다.
2. 12Hz에서는 발성에 영향을 준다.
3. 1~3Hz에서 호흡이 힘들고 O$_2$의 소비가 증가한다.
4. 신체의 공진현상은 서 있을 때가 앉아 있을 때보다 심하게 나타난다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
66,인간공학기사,2019,1,산업심리학 및 관계법규,56,"여러 개의 자극을 제시하고 각각의 자극에 대하여 반응을 하는 과제를 준 후, 자극이 제시되어 반응할 때까지의 시간을 무엇이라 하는가?",text_only,,기초반응시간,단순반응시간,집중반응시간,선택반응시간,4,llama-3.3-70b,300,204,0,68.0,978.16,2.94,138,2,140,4,True,4,2.9436,0.051064,2.9e-08,0.1108,0.0001108,0.0348,3.48e-05,0.045,4.5e-05,0.0311,3.11e-05,0.017559,0.022724,0.015694,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,66,"문제: 여러 개의 자극을 제시하고 각각의 자극에 대하여 반응을 하는 과제를 준 후, 자극이 제시되어 반응할 때까지의 시간을 무엇이라 하는가?

선택지:
1. 기초반응시간
2. 단순반응시간
3. 집중반응시간
4. 선택반응시간

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
67,인간공학기사,2019,3,인간공학개론,20,"계기판에 등이 4개가 있고, 그 중 하나에만 불이 켜지는 경우, 얻을 수 있는 정보량은 얼마인가?",text_only,,2bits,3bits,4bits,5bits,1,llama-3.3-70b,300,204,0,68.0,978.16,2.65,120,2,122,1,True,1,2.6518,0.046001,2.6e-08,0.0998,9.98e-05,0.0313,3.13e-05,0.0405,4.05e-05,0.028,2.8e-05,0.015818,0.020471,0.014138,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,67,"문제: 계기판에 등이 4개가 있고, 그 중 하나에만 불이 켜지는 경우, 얻을 수 있는 정보량은 얼마인가?

선택지:
1. 2bits
2. 3bits
3. 4bits
4. 5bits

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
68,인간공학기사,2013,3,작업생리학,39,다음 중 인체의 해부학적 자세에 있어 인체를 좌우로 수직 이등분한 면을 무엇이라 하는가?,text_only,,시상면(sagittal plane),관상면(frontal plane),횡단면(transverse plane),수직면(vertical plane),1,llama-3.3-70b,300,204,0,68.0,978.16,2.75,130,2,132,2,False,2,2.7498,0.047702,2.7e-08,0.1035,0.0001035,0.0325,3.25e-05,0.042,4.2e-05,0.029,2.9e-05,0.016403,0.021228,0.014661,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,68,"문제: 다음 중 인체의 해부학적 자세에 있어 인체를 좌우로 수직 이등분한 면을 무엇이라 하는가?

선택지:
1. 시상면(sagittal plane)
2. 관상면(frontal plane)
3. 횡단면(transverse plane)
4. 수직면(vertical plane)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
69,인간공학기사,2011,3,인간공학개론,5,음압수준이 120dB인 1000Hz 순음의 sone값은 얼마인가?,text_only,,256,128,64,32,1,llama-3.3-70b,300,204,0,68.0,978.16,2.48,105,2,107,2,False,2,2.4786,0.042997,2.4e-08,0.0933,9.33e-05,0.0293,2.93e-05,0.0379,3.79e-05,0.0262,2.62e-05,0.014785,0.019134,0.013214,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,69,"문제: 음압수준이 120dB인 1000Hz 순음의 sone값은 얼마인가?

선택지:
1. 256
2. 128
3. 64
4. 32

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
70,인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,68,다음 중 작업개선의 일반적 원리에 대한 내용으로 틀린 것은?,text_only,,자연스러운 작업자세,과도한 힘의 사용 감소,반복 동작의 증가,충분한 여유 공간,3,llama-3.3-70b,300,204,0,68.0,978.16,2.6,118,2,120,3,True,3,2.5951,0.045018,2.6e-08,0.0977,9.77e-05,0.0306,3.06e-05,0.0397,3.97e-05,0.0274,2.74e-05,0.01548,0.020033,0.013835,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,70,"문제: 다음 중 작업개선의 일반적 원리에 대한 내용으로 틀린 것은?

선택지:
1. 자연스러운 작업자세
2. 과도한 힘의 사용 감소
3. 반복 동작의 증가
4. 충분한 여유 공간

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
71,인간공학기사,2020,3,인간공학개론,15,지하철이나 버스의 손잡이 설치 높이를 결정하는데 적용하는 인체치수 적용원리는?,text_only,,평균치 원리,최소치 원리,최대치 원리,조절식 원리,2,llama-3.3-70b,300,204,0,68.0,978.16,2.52,116,2,118,2,True,2,2.5221,0.043752,2.5e-08,0.0949,9.49e-05,0.0298,2.98e-05,0.0385,3.85e-05,0.0266,2.66e-05,0.015045,0.01947,0.013447,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,71,"문제: 지하철이나 버스의 손잡이 설치 높이를 결정하는데 적용하는 인체치수 적용원리는?

선택지:
1. 평균치 원리
2. 최소치 원리
3. 최대치 원리
4. 조절식 원리

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
72,인간공학기사,2015,1,산업심리학 및 관계법규,54,다음 중 집단구성원들이 서로에게 매력적으로 끌리어 그 집단목표를 효율적으로 달성하는 정도를 무엇이라고 하는가?,text_only,,집단소집성,집단응집성,집단선호성,집단협력성,2,llama-3.3-70b,300,204,0,68.0,978.16,2.98,129,2,131,2,True,2,2.9801,0.051696,2.9e-08,0.1122,0.0001122,0.0352,3.52e-05,0.0455,4.55e-05,0.0314,3.14e-05,0.017776,0.023005,0.015888,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,72,"문제: 다음 중 집단구성원들이 서로에게 매력적으로 끌리어 그 집단목표를 효율적으로 달성하는 정도를 무엇이라고 하는가?

선택지:
1. 집단소집성
2. 집단응집성
3. 집단선호성
4. 집단협력성

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
73,인간공학기사,2013,1,산업심리학 및 관계법규,53,다음 중 제조물 책임 법에서 정의한 결함의 종류에 해당 하지 않는 것은?,text_only,,제조상의 결함,기능상의 결함,설계상의 결함,표시상의 결함,2,llama-3.3-70b,300,204,0,68.0,978.16,2.71,115,2,117,2,True,2,2.7112,0.047032,2.7e-08,0.1021,0.0001021,0.032,3.2e-05,0.0414,4.14e-05,0.0286,2.86e-05,0.016172,0.020929,0.014454,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,73,"문제: 다음 중 제조물 책임 법에서 정의한 결함의 종류에 해당 하지 않는 것은?

선택지:
1. 제조상의 결함
2. 기능상의 결함
3. 설계상의 결함
4. 표시상의 결함

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
74,인간공학기사,2011,3,근골격계질환 예방을 위한 작업관리,79,다음 중 NIOSH의 들기작업 지침에 관한 설명으로 틀린 것은?,text_only,,무게 23kg은 최악의 환경에서 들기 작업을 할 때의 최소 허용 무게이다.,들기지수는 실제 작업물의 무게와 권장무게한계의 비(ratio)이다.,권장무게한계에는 신체의 비틀림 정도와 손잡이의 상태가 반영된다.,지침을 이용한 들기작업의 분석은 단순 들기작업과 복합 들기작업으로 구분하여 분석한다.,4,llama-3.3-70b,300,204,0,68.0,978.16,4.17,199,2,201,1,False,1,4.1653,0.072257,4.1e-08,0.1568,0.0001568,0.0492,4.92e-05,0.0636,6.36e-05,0.044,4.4e-05,0.024846,0.032155,0.022207,16.966524843284244,0.009416304376233,9.625967382152144e-06,36.814557787543556,0.036814557787543556,11.548109011181499,0.0115481090111815,14.94501280097225,0.014945012800972251,10.3214359753897,0.0103214359753897,5.834104672448893,7.550220467051181,5.214389454766876,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T13:46:13,978.2190197000018,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,74,"문제: 다음 중 NIOSH의 들기작업 지침에 관한 설명으로 틀린 것은?

선택지:
1. 무게 23kg은 최악의 환경에서 들기 작업을 할 때의 최소 허용 무게이다.
2. 들기지수는 실제 작업물의 무게와 권장무게한계의 비(ratio)이다.
3. 권장무게한계에는 신체의 비틀림 정도와 손잡이의 상태가 반영된다.
4. 지침을 이용한 들기작업의 분석은 단순 들기작업과 복합 들기작업으로 구분하여 분석한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
